#    L    TT             EE             BB             TE          
  3562    8.03962E+00    2.88446E-01    1.11337E-02    -4.09578E-01
  3563    8.02688E+00    2.87386E-01    1.11184E-02    -4.09563E-01
  3564    8.01413E+00    2.86476E-01    1.11054E-02    -4.09501E-01
  3565    8.00105E+00    2.85777E-01    1.10986E-02    -4.09670E-01
  3566    7.99029E+00    2.85229E-01    1.11003E-02    -4.09746E-01
  3567    7.97918E+00    2.84599E-01    1.11055E-02    -4.09023E-01
  3568    7.96033E+00    2.83802E-01    1.11021E-02    -4.07386E-01
  3569    7.94227E+00    2.82979E-01    1.10891E-02    -4.06005E-01
  3570    7.93247E+00    2.82325E-01    1.10763E-02    -4.05395E-01
  3571    7.92101E+00    2.81612E-01    1.10700E-02    -4.04853E-01
  3572    7.90156E+00    2.80803E-01    1.10686E-02    -4.04949E-01
  3573    7.88345E+00    2.79917E-01    1.10623E-02    -4.06139E-01
  3574    7.87342E+00    2.78962E-01    1.10405E-02    -4.06712E-01
  3575    7.86049E+00    2.78195E-01    1.10184E-02    -4.06073E-01
  3576    7.84350E+00    2.77640E-01    1.10095E-02    -4.06046E-01
  3577    7.82916E+00    2.77059E-01    1.10041E-02    -4.06469E-01
  3578    7.81792E+00    2.76272E-01    1.09963E-02    -4.06720E-01
  3579    7.80466E+00    2.75257E-01    1.09915E-02    -4.06085E-01
  3580    7.79342E+00    2.74317E-01    1.09871E-02    -4.04495E-01
  3581    7.77998E+00    2.73663E-01    1.09762E-02    -4.03167E-01
  3582    7.76118E+00    2.73050E-01    1.09679E-02    -4.02689E-01
  3583    7.74469E+00    2.72323E-01    1.09659E-02    -4.03390E-01
  3584    7.72827E+00    2.71579E-01    1.09619E-02    -4.03544E-01
  3585    7.71067E+00    2.70773E-01    1.09509E-02    -4.02200E-01
  3586    7.69575E+00    2.69821E-01    1.09404E-02    -4.00597E-01
  3587    7.68265E+00    2.68841E-01    1.09350E-02    -3.99479E-01
  3588    7.67502E+00    2.67987E-01    1.09228E-02    -3.99090E-01
  3589    7.67079E+00    2.67251E-01    1.09025E-02    -3.99660E-01
  3590    7.65901E+00    2.66477E-01    1.08832E-02    -4.00221E-01
  3591    7.63963E+00    2.65710E-01    1.08741E-02    -3.99604E-01
  3592    7.61979E+00    2.64962E-01    1.08765E-02    -3.97929E-01
  3593    7.60098E+00    2.64197E-01    1.08773E-02    -3.96080E-01
  3594    7.58312E+00    2.63602E-01    1.08771E-02    -3.94995E-01
  3595    7.56961E+00    2.62850E-01    1.08711E-02    -3.94650E-01
  3596    7.55618E+00    2.61838E-01    1.08561E-02    -3.94198E-01
  3597    7.54258E+00    2.60910E-01    1.08431E-02    -3.93491E-01
  3598    7.53279E+00    2.60028E-01    1.08409E-02    -3.92262E-01
  3599    7.52586E+00    2.59379E-01    1.08431E-02    -3.91775E-01
  3600    7.51582E+00    2.58795E-01    1.08365E-02    -3.91824E-01
  3601    7.49819E+00    2.57983E-01    1.08248E-02    -3.91417E-01
  3602    7.47769E+00    2.57066E-01    1.08131E-02    -3.90750E-01
  3603    7.45869E+00    2.56196E-01    1.08062E-02    -3.89955E-01
  3604    7.44673E+00    2.55400E-01    1.08083E-02    -3.88847E-01
  3605    7.44308E+00    2.54495E-01    1.08063E-02    -3.87670E-01
  3606    7.43998E+00    2.53684E-01    1.07934E-02    -3.87611E-01
  3607    7.42831E+00    2.52967E-01    1.07729E-02    -3.87237E-01
  3608    7.40775E+00    2.52145E-01    1.07555E-02    -3.85639E-01
  3609    7.39061E+00    2.51431E-01    1.07470E-02    -3.84656E-01
  3610    7.38054E+00    2.50889E-01    1.07404E-02    -3.84536E-01
  3611    7.36895E+00    2.50308E-01    1.07411E-02    -3.83947E-01
  3612    7.35406E+00    2.49576E-01    1.07405E-02    -3.82486E-01
  3613    7.33888E+00    2.48609E-01    1.07402E-02    -3.81369E-01
  3614    7.32724E+00    2.47532E-01    1.07404E-02    -3.80780E-01
  3615    7.31785E+00    2.46555E-01    1.07263E-02    -3.80025E-01
  3616    7.30289E+00    2.45976E-01    1.07018E-02    -3.79017E-01
  3617    7.28446E+00    2.45492E-01    1.06817E-02    -3.77866E-01
  3618    7.27280E+00    2.44738E-01    1.06697E-02    -3.77163E-01
  3619    7.26485E+00    2.44003E-01    1.06663E-02    -3.76411E-01
  3620    7.25514E+00    2.43291E-01    1.06644E-02    -3.74551E-01
  3621    7.24645E+00    2.42292E-01    1.06645E-02    -3.72925E-01
  3622    7.23451E+00    2.41299E-01    1.06687E-02    -3.72284E-01
  3623    7.21947E+00    2.40397E-01    1.06628E-02    -3.71681E-01
  3624    7.20480E+00    2.39626E-01    1.06464E-02    -3.70915E-01
  3625    7.19123E+00    2.39009E-01    1.06301E-02    -3.69787E-01
  3626    7.18027E+00    2.38120E-01    1.06162E-02    -3.68519E-01
  3627    7.16990E+00    2.37117E-01    1.06116E-02    -3.67938E-01
  3628    7.15833E+00    2.36463E-01    1.06102E-02    -3.67663E-01
  3629    7.14884E+00    2.36069E-01    1.06022E-02    -3.66667E-01
  3630    7.13620E+00    2.35489E-01    1.05987E-02    -3.65041E-01
  3631    7.11722E+00    2.34522E-01    1.05964E-02    -3.63627E-01
  3632    7.09876E+00    2.33618E-01    1.05871E-02    -3.62925E-01
  3633    7.08836E+00    2.33061E-01    1.05721E-02    -3.62339E-01
  3634    7.07723E+00    2.32492E-01    1.05626E-02    -3.61157E-01
  3635    7.06384E+00    2.31700E-01    1.05607E-02    -3.59752E-01
  3636    7.04703E+00    2.30851E-01    1.05535E-02    -3.58197E-01
  3637    7.02894E+00    2.30004E-01    1.05438E-02    -3.56639E-01
  3638    7.01699E+00    2.29261E-01    1.05362E-02    -3.55412E-01
  3639    7.00713E+00    2.28743E-01    1.05360E-02    -3.54646E-01
  3640    6.99750E+00    2.28249E-01    1.05350E-02    -3.54310E-01
  3641    6.98864E+00    2.27533E-01    1.05264E-02    -3.53880E-01
  3642    6.97819E+00    2.26814E-01    1.05157E-02    -3.53060E-01
  3643    6.96501E+00    2.26233E-01    1.05055E-02    -3.51657E-01
  3644    6.95130E+00    2.25577E-01    1.04965E-02    -3.49925E-01
  3645    6.94290E+00    2.24825E-01    1.04855E-02    -3.48814E-01
  3646    6.93668E+00    2.24064E-01    1.04707E-02    -3.48003E-01
  3647    6.91944E+00    2.23199E-01    1.04633E-02    -3.46451E-01
  3648    6.89914E+00    2.22351E-01    1.04628E-02    -3.44819E-01
  3649    6.88716E+00    2.21687E-01    1.04570E-02    -3.43481E-01
  3650    6.87777E+00    2.21127E-01    1.04492E-02    -3.42284E-01
  3651    6.86955E+00    2.20564E-01    1.04398E-02    -3.41246E-01
  3652    6.85545E+00    2.20031E-01    1.04255E-02    -3.40216E-01
  3653    6.83269E+00    2.19335E-01    1.04171E-02    -3.39326E-01
  3654    6.80986E+00    2.18464E-01    1.04159E-02    -3.37860E-01
  3655    6.79690E+00    2.17741E-01    1.04113E-02    -3.36676E-01
  3656    6.79033E+00    2.17273E-01    1.04025E-02    -3.35843E-01
  3657    6.78279E+00    2.16781E-01    1.03896E-02    -3.34777E-01
  3658    6.77386E+00    2.16133E-01    1.03721E-02    -3.33506E-01
  3659    6.76380E+00    2.15383E-01    1.03585E-02    -3.32009E-01
  3660    6.74885E+00    2.14636E-01    1.03532E-02    -3.30729E-01
  3661    6.73467E+00    2.13952E-01    1.03577E-02    -3.30428E-01
  3662    6.72307E+00    2.13212E-01    1.03598E-02    -3.29869E-01
  3663    6.71148E+00    2.12545E-01    1.03500E-02    -3.28538E-01
  3664    6.70251E+00    2.12134E-01    1.03323E-02    -3.27635E-01
  3665    6.68987E+00    2.11740E-01    1.03238E-02    -3.26282E-01
  3666    6.66891E+00    2.11262E-01    1.03268E-02    -3.24471E-01
  3667    6.64985E+00    2.10585E-01    1.03254E-02    -3.23399E-01
  3668    6.63788E+00    2.09797E-01    1.03194E-02    -3.22490E-01
  3669    6.62898E+00    2.09124E-01    1.03128E-02    -3.21112E-01
  3670    6.61750E+00    2.08439E-01    1.03025E-02    -3.19379E-01
  3671    6.60200E+00    2.07780E-01    1.02945E-02    -3.17476E-01
  3672    6.59064E+00    2.07289E-01    1.02896E-02    -3.16820E-01
  3673    6.58173E+00    2.06863E-01    1.02819E-02    -3.16727E-01
  3674    6.56777E+00    2.06268E-01    1.02630E-02    -3.15417E-01
  3675    6.55496E+00    2.05720E-01    1.02466E-02    -3.14264E-01
  3676    6.54761E+00    2.05231E-01    1.02411E-02    -3.13690E-01
  3677    6.53636E+00    2.04525E-01    1.02384E-02    -3.12562E-01
  3678    6.51845E+00    2.03786E-01    1.02358E-02    -3.10595E-01
  3679    6.49936E+00    2.03280E-01    1.02319E-02    -3.09084E-01
  3680    6.48174E+00    2.02839E-01    1.02207E-02    -3.07981E-01
  3681    6.46642E+00    2.02361E-01    1.02137E-02    -3.06742E-01
  3682    6.45480E+00    2.01735E-01    1.02128E-02    -3.05405E-01
  3683    6.44378E+00    2.01059E-01    1.02051E-02    -3.04030E-01
  3684    6.43635E+00    2.00463E-01    1.01927E-02    -3.03451E-01
  3685    6.43107E+00    2.00065E-01    1.01815E-02    -3.03412E-01
  3686    6.41683E+00    1.99796E-01    1.01712E-02    -3.02666E-01
  3687    6.39672E+00    1.99379E-01    1.01655E-02    -3.00915E-01
  3688    6.38439E+00    1.98742E-01    1.01617E-02    -2.98815E-01
  3689    6.37738E+00    1.98050E-01    1.01527E-02    -2.97585E-01
  3690    6.36525E+00    1.97565E-01    1.01403E-02    -2.96965E-01
  3691    6.34780E+00    1.97242E-01    1.01302E-02    -2.96057E-01
  3692    6.33038E+00    1.96905E-01    1.01230E-02    -2.94720E-01
  3693    6.31732E+00    1.96476E-01    1.01194E-02    -2.93417E-01
  3694    6.30859E+00    1.95895E-01    1.01174E-02    -2.92703E-01
  3695    6.29635E+00    1.95064E-01    1.01162E-02    -2.91667E-01
  3696    6.28410E+00    1.94193E-01    1.01138E-02    -2.90073E-01
  3697    6.27357E+00    1.93591E-01    1.01051E-02    -2.88489E-01
  3698    6.26055E+00    1.93248E-01    1.00927E-02    -2.87249E-01
  3699    6.24361E+00    1.93045E-01    1.00837E-02    -2.85973E-01
  3700    6.22940E+00    1.92794E-01    1.00732E-02    -2.84950E-01
  3701    6.21881E+00    1.92313E-01    1.00627E-02    -2.83891E-01
  3702    6.20955E+00    1.91713E-01    1.00552E-02    -2.82734E-01
  3703    6.20050E+00    1.91214E-01    1.00540E-02    -2.82085E-01
  3704    6.18500E+00    1.90667E-01    1.00530E-02    -2.80802E-01
  3705    6.16673E+00    1.90215E-01    1.00384E-02    -2.79424E-01
  3706    6.15151E+00    1.90006E-01    1.00200E-02    -2.78724E-01
  3707    6.14205E+00    1.89610E-01    1.00131E-02    -2.78176E-01
  3708    6.13695E+00    1.89043E-01    1.00111E-02    -2.77485E-01
  3709    6.12230E+00    1.88560E-01    1.00024E-02    -2.76382E-01
  3710    6.09955E+00    1.88190E-01    9.99020E-03    -2.75097E-01
  3711    6.08145E+00    1.87811E-01    9.97668E-03    -2.74163E-01
  3712    6.07413E+00    1.87508E-01    9.96682E-03    -2.73911E-01
  3713    6.06934E+00    1.87342E-01    9.96962E-03    -2.74005E-01
  3714    6.05774E+00    1.87078E-01    9.97814E-03    -2.73603E-01
  3715    6.04315E+00    1.86748E-01    9.98091E-03    -2.72820E-01
  3716    6.02683E+00    1.86343E-01    9.96972E-03    -2.71421E-01
  3717    6.01071E+00    1.85757E-01    9.94972E-03    -2.69666E-01
  3718    5.99936E+00    1.85130E-01    9.93363E-03    -2.67680E-01
  3719    5.99106E+00    1.84560E-01    9.92644E-03    -2.65984E-01
  3720    5.98335E+00    1.84117E-01    9.93103E-03    -2.65263E-01
  3721    5.97356E+00    1.83690E-01    9.92912E-03    -2.64904E-01
  3722    5.95664E+00    1.83216E-01    9.91492E-03    -2.63848E-01
  3723    5.93594E+00    1.82936E-01    9.90492E-03    -2.63049E-01
  3724    5.92069E+00    1.82681E-01    9.90413E-03    -2.63183E-01
  3725    5.91487E+00    1.82291E-01    9.89931E-03    -2.63159E-01
  3726    5.90670E+00    1.81997E-01    9.88548E-03    -2.61953E-01
  3727    5.89635E+00    1.81682E-01    9.87012E-03    -2.60428E-01
  3728    5.89019E+00    1.81268E-01    9.85822E-03    -2.59361E-01
  3729    5.88003E+00    1.80878E-01    9.84952E-03    -2.58681E-01
  3730    5.86405E+00    1.80506E-01    9.84389E-03    -2.58410E-01
  3731    5.84877E+00    1.80212E-01    9.83600E-03    -2.58215E-01
  3732    5.83450E+00    1.79950E-01    9.82803E-03    -2.56950E-01
  3733    5.82006E+00    1.79559E-01    9.82482E-03    -2.55290E-01
  3734    5.80370E+00    1.79134E-01    9.82232E-03    -2.53903E-01
  3735    5.79017E+00    1.78778E-01    9.82055E-03    -2.53042E-01
  3736    5.77824E+00    1.78455E-01    9.81865E-03    -2.52760E-01
  3737    5.76558E+00    1.78070E-01    9.81544E-03    -2.52268E-01
  3738    5.75289E+00    1.77606E-01    9.80836E-03    -2.51417E-01
  3739    5.73884E+00    1.77114E-01    9.79719E-03    -2.50009E-01
  3740    5.72937E+00    1.76868E-01    9.78895E-03    -2.48486E-01
  3741    5.72225E+00    1.76806E-01    9.78622E-03    -2.47737E-01
  3742    5.71111E+00    1.76652E-01    9.78372E-03    -2.47753E-01
  3743    5.69781E+00    1.76387E-01    9.77596E-03    -2.48103E-01
  3744    5.68897E+00    1.76010E-01    9.76700E-03    -2.47916E-01
  3745    5.68221E+00    1.75603E-01    9.75679E-03    -2.47250E-01
  3746    5.66927E+00    1.75262E-01    9.74861E-03    -2.46184E-01
  3747    5.65449E+00    1.74955E-01    9.74378E-03    -2.45221E-01
  3748    5.64388E+00    1.74630E-01    9.73847E-03    -2.45189E-01
  3749    5.63379E+00    1.74406E-01    9.73014E-03    -2.45216E-01
  3750    5.61996E+00    1.74290E-01    9.72010E-03    -2.44429E-01
  3751    5.60743E+00    1.74065E-01    9.71498E-03    -2.43617E-01
  3752    5.59686E+00    1.73631E-01    9.71300E-03    -2.42839E-01
  3753    5.58164E+00    1.73198E-01    9.70697E-03    -2.41424E-01
  3754    5.56572E+00    1.72809E-01    9.69219E-03    -2.39805E-01
  3755    5.55543E+00    1.72416E-01    9.67582E-03    -2.39138E-01
  3756    5.54770E+00    1.71959E-01    9.67133E-03    -2.38907E-01
  3757    5.54127E+00    1.71610E-01    9.67011E-03    -2.38606E-01
  3758    5.53031E+00    1.71449E-01    9.66846E-03    -2.38251E-01
  3759    5.51334E+00    1.71285E-01    9.66500E-03    -2.37919E-01
  3760    5.50029E+00    1.71092E-01    9.65409E-03    -2.37555E-01
  3761    5.49195E+00    1.70855E-01    9.64517E-03    -2.37070E-01
  3762    5.48327E+00    1.70471E-01    9.64501E-03    -2.36681E-01
  3763    5.47265E+00    1.70078E-01    9.63666E-03    -2.36113E-01
  3764    5.46021E+00    1.69941E-01    9.62440E-03    -2.35408E-01
  3765    5.44845E+00    1.69793E-01    9.61986E-03    -2.34856E-01
  3766    5.43680E+00    1.69336E-01    9.61719E-03    -2.34246E-01
  3767    5.42412E+00    1.68895E-01    9.61231E-03    -2.33853E-01
  3768    5.41309E+00    1.68698E-01    9.60417E-03    -2.33924E-01
  3769    5.40501E+00    1.68560E-01    9.59381E-03    -2.33516E-01
  3770    5.39454E+00    1.68341E-01    9.58246E-03    -2.32678E-01
  3771    5.38149E+00    1.67966E-01    9.57212E-03    -2.32300E-01
  3772    5.36969E+00    1.67647E-01    9.56828E-03    -2.32453E-01
  3773    5.36040E+00    1.67532E-01    9.56981E-03    -2.32360E-01
  3774    5.35042E+00    1.67357E-01    9.56825E-03    -2.31870E-01
  3775    5.33737E+00    1.67003E-01    9.56196E-03    -2.31440E-01
  3776    5.32284E+00    1.66698E-01    9.55691E-03    -2.31005E-01
  3777    5.30895E+00    1.66502E-01    9.55167E-03    -2.30816E-01
  3778    5.30080E+00    1.66204E-01    9.55110E-03    -2.30760E-01
  3779    5.29213E+00    1.65824E-01    9.54560E-03    -2.29980E-01
  3780    5.28022E+00    1.65460E-01    9.53313E-03    -2.28892E-01
  3781    5.27122E+00    1.65155E-01    9.51962E-03    -2.28461E-01
  3782    5.26214E+00    1.64988E-01    9.51243E-03    -2.28093E-01
  3783    5.24770E+00    1.64904E-01    9.50871E-03    -2.27111E-01
  3784    5.23654E+00    1.64786E-01    9.50020E-03    -2.26328E-01
  3785    5.22904E+00    1.64473E-01    9.49079E-03    -2.25974E-01
  3786    5.21810E+00    1.63985E-01    9.48231E-03    -2.25179E-01
  3787    5.20559E+00    1.63560E-01    9.47090E-03    -2.24955E-01
  3788    5.19226E+00    1.63317E-01    9.46208E-03    -2.25000E-01
  3789    5.18138E+00    1.63116E-01    9.46117E-03    -2.25139E-01
  3790    5.17375E+00    1.62904E-01    9.46589E-03    -2.25377E-01
  3791    5.16555E+00    1.62700E-01    9.46538E-03    -2.25000E-01
  3792    5.15686E+00    1.62464E-01    9.45513E-03    -2.24473E-01
  3793    5.14654E+00    1.62162E-01    9.44474E-03    -2.24114E-01
  3794    5.13416E+00    1.61773E-01    9.43624E-03    -2.23789E-01
  3795    5.12408E+00    1.61480E-01    9.43639E-03    -2.23468E-01
  3796    5.11648E+00    1.61294E-01    9.43694E-03    -2.23182E-01
  3797    5.10604E+00    1.61103E-01    9.42890E-03    -2.22918E-01
  3798    5.09232E+00    1.60837E-01    9.42062E-03    -2.22477E-01
  3799    5.08088E+00    1.60459E-01    9.40609E-03    -2.21706E-01
  3800    5.07295E+00    1.60194E-01    9.38741E-03    -2.21124E-01
  3801    5.06328E+00    1.60131E-01    9.37216E-03    -2.20865E-01
  3802    5.05041E+00    1.60019E-01    9.36738E-03    -2.20858E-01
  3803    5.04017E+00    1.59766E-01    9.36938E-03    -2.20996E-01
  3804    5.03130E+00    1.59327E-01    9.37107E-03    -2.20890E-01
  3805    5.02433E+00    1.58824E-01    9.36468E-03    -2.20663E-01
  3806    5.01892E+00    1.58468E-01    9.34977E-03    -2.20645E-01
  3807    5.00893E+00    1.58197E-01    9.33731E-03    -2.20369E-01
  3808    4.99745E+00    1.58037E-01    9.32928E-03    -2.19958E-01
  3809    4.98746E+00    1.57918E-01    9.32197E-03    -2.20062E-01
  3810    4.97859E+00    1.57671E-01    9.31981E-03    -2.19964E-01
  3811    4.96987E+00    1.57333E-01    9.32106E-03    -2.19327E-01
  3812    4.96202E+00    1.57073E-01    9.31842E-03    -2.18857E-01
  3813    4.95413E+00    1.56910E-01    9.31268E-03    -2.18718E-01
  3814    4.94231E+00    1.56674E-01    9.30755E-03    -2.18337E-01
  3815    4.93089E+00    1.56396E-01    9.30339E-03    -2.17980E-01
  3816    4.91949E+00    1.56072E-01    9.29682E-03    -2.17569E-01
  3817    4.90602E+00    1.55718E-01    9.28919E-03    -2.17352E-01
  3818    4.89783E+00    1.55386E-01    9.28015E-03    -2.17568E-01
  3819    4.89397E+00    1.55045E-01    9.26800E-03    -2.17676E-01
  3820    4.88690E+00    1.54770E-01    9.26123E-03    -2.17083E-01
  3821    4.87681E+00    1.54566E-01    9.25696E-03    -2.16161E-01
  3822    4.86398E+00    1.54368E-01    9.25177E-03    -2.15940E-01
  3823    4.84778E+00    1.54123E-01    9.24442E-03    -2.16265E-01
  3824    4.83589E+00    1.53830E-01    9.23168E-03    -2.16694E-01
  3825    4.83226E+00    1.53566E-01    9.22214E-03    -2.17001E-01
  3826    4.83032E+00    1.53375E-01    9.21720E-03    -2.16681E-01
  3827    4.82685E+00    1.53134E-01    9.21728E-03    -2.16117E-01
  3828    4.82158E+00    1.52751E-01    9.21379E-03    -2.15731E-01
  3829    4.81030E+00    1.52440E-01    9.20183E-03    -2.15328E-01
  3830    4.79485E+00    1.52184E-01    9.19289E-03    -2.14836E-01
  3831    4.78160E+00    1.51886E-01    9.18705E-03    -2.14449E-01
  3832    4.77274E+00    1.51596E-01    9.17952E-03    -2.14391E-01
  3833    4.76930E+00    1.51363E-01    9.17342E-03    -2.14653E-01
  3834    4.76482E+00    1.51084E-01    9.16781E-03    -2.14694E-01
  3835    4.75290E+00    1.50777E-01    9.16079E-03    -2.14390E-01
  3836    4.73858E+00    1.50569E-01    9.15740E-03    -2.14156E-01
  3837    4.72579E+00    1.50227E-01    9.15938E-03    -2.13484E-01
  3838    4.71576E+00    1.49832E-01    9.15610E-03    -2.12657E-01
  3839    4.70770E+00    1.49586E-01    9.14508E-03    -2.12365E-01
  3840    4.70145E+00    1.49302E-01    9.12886E-03    -2.12343E-01
  3841    4.69584E+00    1.48939E-01    9.11817E-03    -2.12401E-01
  3842    4.68736E+00    1.48619E-01    9.11967E-03    -2.12138E-01
  3843    4.67881E+00    1.48338E-01    9.12126E-03    -2.11935E-01
  3844    4.67429E+00    1.48114E-01    9.11441E-03    -2.12553E-01
  3845    4.66959E+00    1.47842E-01    9.10441E-03    -2.12951E-01
  3846    4.65967E+00    1.47484E-01    9.09751E-03    -2.12176E-01
