#    L    TT             EE             BB             TE
  3597    7.53849E+00    2.61423E-01    1.08365E-02    -3.95863E-01
  3598    7.53212E+00    2.59531E-01    1.08322E-02    -3.90323E-01
  3599    7.52420E+00    2.59360E-01    1.08579E-02    -3.91642E-01
  3600    7.52685E+00    2.59152E-01    1.08358E-02    -3.92705E-01
  3601    7.49417E+00    2.57823E-01    1.08222E-02    -3.90968E-01
  3602    7.48075E+00    2.57269E-01    1.08188E-02    -3.91336E-01
  3603    7.45338E+00    2.55782E-01    1.07873E-02    -3.89261E-01
  3604    7.43972E+00    2.55878E-01    1.08196E-02    -3.90534E-01
  3605    7.44396E+00    2.54216E-01    1.08112E-02    -3.85197E-01
  3606    7.44361E+00    2.53551E-01    1.07964E-02    -3.88165E-01
  3607    7.43926E+00    2.53265E-01    1.07794E-02    -3.89293E-01
  3608    7.40238E+00    2.51984E-01    1.07306E-02    -3.83999E-01
  3609    7.38165E+00    2.51202E-01    1.07722E-02    -3.84371E-01
  3610    7.38728E+00    2.51118E-01    1.07111E-02    -3.84575E-01
  3611    7.36869E+00    2.50157E-01    1.07595E-02    -3.85400E-01
  3612    7.35563E+00    2.49987E-01    1.07355E-02    -3.81550E-01
  3613    7.33648E+00    2.48399E-01    1.07322E-02    -3.80905E-01
  3614    7.32243E+00    2.47819E-01    1.07563E-02    -3.81395E-01
  3615    7.32385E+00    2.45978E-01    1.07353E-02    -3.79709E-01
  3616    7.30897E+00    2.45943E-01    1.06902E-02    -3.79600E-01
  3617    7.27492E+00    2.45914E-01    1.06852E-02    -3.77398E-01
  3618    7.26916E+00    2.44629E-01    1.06570E-02    -3.76357E-01
  3619    7.27426E+00    2.43668E-01    1.06700E-02    -3.78507E-01
  3620    7.24468E+00    2.43984E-01    1.06685E-02    -3.73848E-01
  3621    7.25504E+00    2.41909E-01    1.06490E-02    -3.71659E-01
  3622    7.23442E+00    2.41335E-01    1.06838E-02    -3.73189E-01
  3623    7.21845E+00    2.40506E-01    1.06711E-02    -3.71208E-01
  3624    7.20519E+00    2.39105E-01    1.06378E-02    -3.71309E-01
  3625    7.18978E+00    2.39550E-01    1.06368E-02    -3.70238E-01
  3626    7.17630E+00    2.38199E-01    1.06076E-02    -3.67657E-01
  3627    7.17885E+00    2.36729E-01    1.06006E-02    -3.67579E-01
  3628    7.14703E+00    2.36340E-01    1.06344E-02    -3.68494E-01
  3629    7.15757E+00    2.36097E-01    1.05811E-02    -3.67033E-01
  3630    7.13522E+00    2.35988E-01    1.06061E-02    -3.64888E-01
  3631    7.12685E+00    2.34395E-01    1.05979E-02    -3.63072E-01
  3632    7.07781E+00    2.33218E-01    1.05934E-02    -3.62510E-01
  3633    7.10270E+00    2.33150E-01    1.05714E-02    -3.63522E-01
  3634    7.07117E+00    2.32778E-01    1.05438E-02    -3.60565E-01
  3635    7.06707E+00    2.31555E-01    1.05826E-02    -3.60177E-01
  3636    7.05369E+00    2.30943E-01    1.05401E-02    -3.58202E-01
  3637    7.01586E+00    2.29956E-01    1.05559E-02    -3.56269E-01
  3638    7.02228E+00    2.29077E-01    1.05197E-02    -3.55452E-01
  3639    7.00537E+00    2.28625E-01    1.05407E-02    -3.53952E-01
  3640    6.99635E+00    2.28622E-01    1.05433E-02    -3.54742E-01
  3641    6.99015E+00    2.27441E-01    1.05230E-02    -3.53916E-01
  3642    6.97979E+00    2.26617E-01    1.05176E-02    -3.53360E-01
  3643    6.96622E+00    2.26359E-01    1.05040E-02    -3.52259E-01
  3644    6.94951E+00    2.25722E-01    1.04938E-02    -3.49250E-01
  3645    6.93230E+00    2.24612E-01    1.04969E-02    -3.48010E-01
  3646    6.95340E+00    2.24330E-01    1.04611E-02    -3.49582E-01
  3647    6.92309E+00    2.23117E-01    1.04535E-02    -3.45895E-01
  3648    6.88141E+00    2.22243E-01    1.04761E-02    -3.44460E-01
  3649    6.89958E+00    2.21542E-01    1.04539E-02    -3.44075E-01
  3650    6.86531E+00    2.21338E-01    1.04455E-02    -3.41119E-01
  3651    6.87994E+00    2.20299E-01    1.04525E-02    -3.42807E-01
  3652    6.85819E+00    2.20257E-01    1.04163E-02    -3.38064E-01
  3653    6.83758E+00    2.19488E-01    1.04093E-02    -3.41854E-01
  3654    6.79684E+00    2.18370E-01    1.04235E-02    -3.36205E-01
  3655    6.79618E+00    2.17419E-01    1.04130E-02    -3.36918E-01
  3656    6.79063E+00    2.17433E-01    1.03993E-02    -3.36024E-01
  3657    6.78715E+00    2.16857E-01    1.04030E-02    -3.34877E-01
  3658    6.76683E+00    2.16174E-01    1.03583E-02    -3.33430E-01
  3659    6.77549E+00    2.15432E-01    1.03655E-02    -3.32670E-01
  3660    6.74371E+00    2.14476E-01    1.03345E-02    -3.29086E-01
  3661    6.73116E+00    2.14057E-01    1.03675E-02    -3.30660E-01
  3662    6.72902E+00    2.13338E-01    1.03627E-02    -3.31772E-01
  3663    6.70425E+00    2.12033E-01    1.03620E-02    -3.26332E-01
  3664    6.70390E+00    2.12456E-01    1.03230E-02    -3.28912E-01
  3665    6.70187E+00    2.11575E-01    1.03091E-02    -3.26931E-01
  3666    6.66314E+00    2.11451E-01    1.03386E-02    -3.23140E-01
  3667    6.64456E+00    2.10806E-01    1.03289E-02    -3.23513E-01
  3668    6.63812E+00    2.09401E-01    1.03102E-02    -3.23294E-01
  3669    6.62712E+00    2.09408E-01    1.03283E-02    -3.20424E-01
  3670    6.62738E+00    2.08298E-01    1.02885E-02    -3.20717E-01
  3671    6.59371E+00    2.07787E-01    1.03033E-02    -3.16072E-01
  3672    6.58722E+00    2.06986E-01    1.02764E-02    -3.15314E-01
  3673    6.59040E+00    2.07338E-01    1.03064E-02    -3.19882E-01
  3674    6.56719E+00    2.06029E-01    1.02524E-02    -3.13576E-01
  3675    6.54451E+00    2.05604E-01    1.02385E-02    -3.14458E-01
  3676    6.55542E+00    2.05499E-01    1.02416E-02    -3.13429E-01
  3677    6.54003E+00    2.04659E-01    1.02423E-02    -3.14367E-01
  3678    6.51878E+00    2.03306E-01    1.02264E-02    -3.09121E-01
  3679    6.49606E+00    2.03578E-01    1.02495E-02    -3.09105E-01
  3680    6.48523E+00    2.02571E-01    1.02121E-02    -3.08451E-01
  3681    6.45769E+00    2.02712E-01    1.02037E-02    -3.06177E-01
  3682    6.46093E+00    2.01597E-01    1.02256E-02    -3.06290E-01
  3683    6.43998E+00    2.01112E-01    1.02065E-02    -3.03020E-01
  3684    6.43003E+00    2.00319E-01    1.01871E-02    -3.02798E-01
  3685    6.44076E+00    1.99870E-01    1.01874E-02    -3.04449E-01
  3686    6.42482E+00    2.00036E-01    1.01640E-02    -3.02807E-01
  3687    6.38488E+00    1.99414E-01    1.01639E-02    -3.01859E-01
  3688    6.38121E+00    1.98938E-01    1.01669E-02    -2.97521E-01
  3689    6.38305E+00    1.97727E-01    1.01569E-02    -2.97231E-01
  3690    6.36989E+00    1.97554E-01    1.01336E-02    -2.97612E-01
  3691    6.34398E+00    1.97224E-01    1.01338E-02    -2.95809E-01
  3692    6.33383E+00    1.97018E-01    1.01165E-02    -2.95648E-01
  3693    6.30356E+00    1.96439E-01    1.01217E-02    -2.91619E-01
  3694    6.32359E+00    1.96154E-01    1.01155E-02    -2.94032E-01
  3695    6.28822E+00    1.95141E-01    1.01166E-02    -2.91438E-01
  3696    6.28625E+00    1.93879E-01    1.01162E-02    -2.90638E-01
  3697    6.27145E+00    1.93543E-01    1.01148E-02    -2.87363E-01
  3698    6.26907E+00    1.93112E-01    1.00779E-02    -2.88207E-01
  3699    6.23763E+00    1.93084E-01    1.00956E-02    -2.85341E-01
  3700    6.22629E+00    1.92928E-01    1.00676E-02    -2.84613E-01
  3701    6.22334E+00    1.92546E-01    1.00635E-02    -2.85407E-01
  3702    6.20076E+00    1.91355E-01    1.00526E-02    -2.80228E-01
  3703    6.21248E+00    1.91422E-01    1.00440E-02    -2.84355E-01
  3704    6.18429E+00    1.90773E-01    1.00739E-02    -2.80232E-01
  3705    6.16216E+00    1.89594E-01    1.00380E-02    -2.78651E-01
  3706    6.15506E+00    1.90557E-01    1.00091E-02    -2.79149E-01
  3707    6.12641E+00    1.89559E-01    1.00070E-02    -2.77855E-01
  3708    6.15432E+00    1.89023E-01    1.00241E-02    -2.78018E-01
  3709    6.12432E+00    1.88403E-01    9.99865E-03    -2.76531E-01
  3710    6.09750E+00    1.88278E-01    9.99134E-03    -2.74681E-01
  3711    6.07229E+00    1.87859E-01    9.98137E-03    -2.74160E-01
  3712    6.07000E+00    1.87152E-01    9.94958E-03    -2.72738E-01
  3713    6.08195E+00    1.87683E-01    9.97147E-03    -2.75700E-01
  3714    6.05248E+00    1.86994E-01    9.97886E-03    -2.72411E-01
  3715    6.04676E+00    1.86703E-01    9.98996E-03    -2.74366E-01
  3716    6.02800E+00    1.86640E-01    9.98180E-03    -2.70676E-01
  3717    6.00518E+00    1.85610E-01    9.93437E-03    -2.70424E-01
  3718    5.99823E+00    1.85210E-01    9.94449E-03    -2.67329E-01
  3719    5.99292E+00    1.84419E-01    9.90025E-03    -2.65503E-01
  3720    5.97915E+00    1.84025E-01    9.94627E-03    -2.64248E-01
  3721    5.98420E+00    1.83999E-01    9.93886E-03    -2.66693E-01
  3722    5.95459E+00    1.82840E-01    9.91062E-03    -2.63006E-01
  3723    5.93924E+00    1.82909E-01    9.89207E-03    -2.62480E-01
  3724    5.90306E+00    1.83064E-01    9.91233E-03    -2.62810E-01
  3725    5.92551E+00    1.81892E-01    9.90529E-03    -2.64908E-01
  3726    5.90979E+00    1.82159E-01    9.88636E-03    -2.61496E-01
  3727    5.88556E+00    1.81795E-01    9.86418E-03    -2.60281E-01
  3728    5.89686E+00    1.81126E-01    9.86178E-03    -2.58909E-01
  3729    5.88691E+00    1.80969E-01    9.84149E-03    -2.59118E-01
  3730    5.85679E+00    1.80443E-01    9.84952E-03    -2.56968E-01
  3731    5.85417E+00    1.80066E-01    9.83872E-03    -2.60466E-01
  3732    5.82766E+00    1.80225E-01    9.81740E-03    -2.56277E-01
  3733    5.82961E+00    1.79449E-01    9.83244E-03    -2.55256E-01
  3734    5.79576E+00    1.79165E-01    9.81650E-03    -2.53964E-01
  3735    5.79002E+00    1.78638E-01    9.82365E-03    -2.51851E-01
  3736    5.78299E+00    1.78648E-01    9.81795E-03    -2.53822E-01
  3737    5.75790E+00    1.77934E-01    9.81618E-03    -2.51808E-01
  3738    5.76379E+00    1.77880E-01    9.81591E-03    -2.52029E-01
  3739    5.72807E+00    1.76786E-01    9.79057E-03    -2.50454E-01
  3740    5.72999E+00    1.76701E-01    9.78859E-03    -2.47280E-01
  3741    5.72546E+00    1.77055E-01    9.77989E-03    -2.48050E-01
  3742    5.71422E+00    1.76555E-01    9.79742E-03    -2.46614E-01
  3743    5.69370E+00    1.76566E-01    9.76621E-03    -2.49439E-01
  3744    5.68293E+00    1.75972E-01    9.77528E-03    -2.47536E-01
  3745    5.69332E+00    1.75577E-01    9.75224E-03    -2.47695E-01
  3746    5.66774E+00    1.75174E-01    9.74565E-03    -2.46511E-01
  3747    5.65089E+00    1.75101E-01    9.74621E-03    -2.44023E-01
  3748    5.64166E+00    1.74483E-01    9.73762E-03    -2.45013E-01
  3749    5.64100E+00    1.74346E-01    9.73661E-03    -2.46682E-01
  3750    5.61708E+00    1.74272E-01    9.71209E-03    -2.43609E-01
  3751    5.60244E+00    1.74426E-01    9.71328E-03    -2.43746E-01
  3752    5.60406E+00    1.73382E-01    9.71707E-03    -2.43064E-01
  3753    5.58398E+00    1.73327E-01    9.70847E-03    -2.42468E-01
  3754    5.55539E+00    1.72659E-01    9.70614E-03    -2.37938E-01
  3755    5.56089E+00    1.72617E-01    9.64936E-03    -2.39673E-01
  3756    5.54202E+00    1.71871E-01    9.68345E-03    -2.38749E-01
  3757    5.54386E+00    1.71352E-01    9.66560E-03    -2.38711E-01
  3758    5.54058E+00    1.71621E-01    9.66796E-03    -2.38282E-01
  3759    5.50446E+00    1.71235E-01    9.67180E-03    -2.37661E-01
  3760    5.49817E+00    1.71091E-01    9.66033E-03    -2.38136E-01
  3761    5.49427E+00    1.70955E-01    9.62008E-03    -2.36427E-01
  3762    5.48221E+00    1.70629E-01    9.66750E-03    -2.37129E-01
  3763    5.47682E+00    1.69700E-01    9.63669E-03    -2.36252E-01
  3764    5.45667E+00    1.69917E-01    9.61192E-03    -2.35032E-01
  3765    5.44966E+00    1.70228E-01    9.62528E-03    -2.35023E-01
  3766    5.43715E+00    1.69243E-01    9.61539E-03    -2.34550E-01
  3767    5.42552E+00    1.68583E-01    9.61598E-03    -2.32595E-01
  3768    5.40591E+00    1.68847E-01    9.60518E-03    -2.35007E-01
  3769    5.41107E+00    1.68455E-01    9.59254E-03    -2.33711E-01
  3770    5.39506E+00    1.68591E-01    9.58626E-03    -2.32303E-01
  3771    5.38065E+00    1.67929E-01    9.56415E-03    -2.31720E-01
  3772    5.36769E+00    1.67352E-01    9.56677E-03    -2.32760E-01
  3773    5.35910E+00    1.67663E-01    9.56748E-03    -2.32974E-01
  3774    5.35703E+00    1.67540E-01    9.58356E-03    -2.31222E-01
  3775    5.33157E+00    1.66944E-01    9.54255E-03    -2.31911E-01
  3776    5.33179E+00    1.66484E-01    9.57886E-03    -2.30773E-01
  3777    5.29523E+00    1.66722E-01    9.52618E-03    -2.30261E-01
  3778    5.30626E+00    1.66223E-01    9.57051E-03    -2.31658E-01
  3779    5.29597E+00    1.65750E-01    9.54115E-03    -2.30467E-01
  3780    5.27617E+00    1.65544E-01    9.54007E-03    -2.27737E-01
  3781    5.26696E+00    1.64943E-01    9.51133E-03    -2.28661E-01
  3782    5.27484E+00    1.65044E-01    9.50787E-03    -2.28641E-01
  3783    5.23995E+00    1.64810E-01    9.51789E-03    -2.27490E-01
  3784    5.23110E+00    1.64987E-01    9.49869E-03    -2.24311E-01
  3785    5.23888E+00    1.64580E-01    9.48574E-03    -2.28748E-01
  3786    5.21224E+00    1.63972E-01    9.49088E-03    -2.22707E-01
  3787    5.21083E+00    1.63320E-01    9.46638E-03    -2.25908E-01
  3788    5.18924E+00    1.63397E-01    9.45764E-03    -2.24909E-01
  3789    5.17705E+00    1.63132E-01    9.45719E-03    -2.24295E-01
  3790    5.17790E+00    1.62824E-01    9.46476E-03    -2.26805E-01
  3791    5.16348E+00    1.62824E-01    9.48444E-03    -2.24409E-01
  3792    5.15761E+00    1.62340E-01    9.43895E-03    -2.24567E-01
  3793    5.15034E+00    1.62439E-01    9.45814E-03    -2.24015E-01
  3794    5.13097E+00    1.61543E-01    9.42180E-03    -2.23898E-01
  3795    5.12121E+00    1.61446E-01    9.43184E-03    -2.23323E-01
  3796    5.11913E+00    1.61347E-01    9.46022E-03    -2.23321E-01
  3797    5.11041E+00    1.61053E-01    9.40619E-03    -2.22653E-01
  3798    5.08857E+00    1.61040E-01    9.44218E-03    -2.23282E-01
  3799    5.07877E+00    1.60384E-01    9.39730E-03    -2.21103E-01
  3800    5.07209E+00    1.59881E-01    9.39514E-03    -2.21111E-01
  3801    5.07194E+00    1.60367E-01    9.35662E-03    -2.20775E-01
  3802    5.04129E+00    1.59980E-01    9.36905E-03    -2.20564E-01
  3803    5.04335E+00    1.59905E-01    9.36654E-03    -2.21310E-01
  3804    5.03153E+00    1.59490E-01    9.37598E-03    -2.21160E-01
  3805    5.01662E+00    1.58491E-01    9.37506E-03    -2.20091E-01
  3806    5.03011E+00    1.58639E-01    9.34349E-03    -2.20911E-01
  3807    5.00472E+00    1.58024E-01    9.33251E-03    -2.21088E-01
  3808    4.99822E+00    1.57986E-01    9.33519E-03    -2.18593E-01
  3809    4.98592E+00    1.58077E-01    9.31529E-03    -2.20813E-01
  3810    4.97871E+00    1.57700E-01    9.31571E-03    -2.20230E-01
  3811    4.97143E+00    1.57334E-01    9.32788E-03    -2.19443E-01
  3812    4.95625E+00    1.56837E-01    9.31820E-03    -2.17793E-01
  3813    4.96401E+00    1.57171E-01    9.31339E-03    -2.20028E-01
  3814    4.93749E+00    1.56555E-01    9.30401E-03    -2.17329E-01
  3815    4.92899E+00    1.56464E-01    9.30723E-03    -2.18667E-01
  3816    4.92757E+00    1.56140E-01    9.29868E-03    -2.17287E-01
  3817    4.89791E+00    1.55578E-01    9.28275E-03    -2.16907E-01
  3818    4.89380E+00    1.55543E-01    9.29449E-03    -2.17688E-01
  3819    4.89991E+00    1.54901E-01    9.25323E-03    -2.18066E-01
  3820    4.88730E+00    1.54764E-01    9.26399E-03    -2.17818E-01
  3821    4.87591E+00    1.54554E-01    9.26088E-03    -2.15052E-01
  3822    4.87057E+00    1.54391E-01    9.24305E-03    -2.15799E-01
  3823    4.84398E+00    1.54190E-01    9.26282E-03    -2.16515E-01
  3824    4.82753E+00    1.53779E-01    9.21523E-03    -2.16164E-01
  3825    4.83402E+00    1.53550E-01    9.23039E-03    -2.18019E-01
  3826    4.83267E+00    1.53260E-01    9.20652E-03    -2.16570E-01
  3827    4.82402E+00    1.53506E-01    9.21920E-03    -2.15849E-01
  3828    4.82753E+00    1.52449E-01    9.22830E-03    -2.15860E-01
  3829    4.81444E+00    1.52501E-01    9.19111E-03    -2.15414E-01
  3830    4.78970E+00    1.52213E-01    9.19151E-03    -2.14766E-01
  3831    4.78266E+00    1.51899E-01    9.19310E-03    -2.14299E-01
  3832    4.76672E+00    1.51518E-01    9.17399E-03    -2.14066E-01
  3833    4.76788E+00    1.51348E-01    9.17488E-03    -2.14670E-01
  3834    4.77591E+00    1.51333E-01    9.16855E-03    -2.15570E-01
  3835    4.74900E+00    1.50348E-01    9.16303E-03    -2.13360E-01
  3836    4.74024E+00    1.50922E-01    9.14328E-03    -2.15047E-01
  3837    4.72217E+00    1.50265E-01    9.17312E-03    -2.13743E-01
  3838    4.71578E+00    1.49544E-01    9.15392E-03    -2.11647E-01
  3839    4.70740E+00    1.49737E-01    9.15287E-03    -2.12887E-01
  3840    4.69811E+00    1.49397E-01    9.12704E-03    -2.11744E-01
  3841    4.70110E+00    1.48788E-01    9.10222E-03    -2.12907E-01
  3842    4.68706E+00    1.48713E-01    9.12544E-03    -2.12506E-01
  3843    4.67483E+00    1.48224E-01    9.12563E-03    -2.10675E-01
  3844    4.67237E+00    1.48107E-01    9.12055E-03    -2.12676E-01
  3845    4.67785E+00    1.48087E-01    9.09323E-03    -2.14415E-01
  3846    4.65733E+00    1.47202E-01    9.10572E-03    -2.11932E-01
  3847    4.64643E+00    1.47320E-01    9.08851E-03    -2.10323E-01
  3848    4.64307E+00    1.46974E-01    9.07052E-03    -2.11921E-01
  3849    4.63176E+00    1.46736E-01    9.10110E-03    -2.11446E-01
  3850    4.62027E+00    1.46153E-01    9.07902E-03    -2.11948E-01
  3851    4.60158E+00    1.45863E-01    9.06358E-03    -2.10687E-01
  3852    4.60566E+00    1.45689E-01    9.06158E-03    -2.11824E-01
  3853    4.59799E+00    1.45014E-01    9.04141E-03    -2.09248E-01
  3854    4.58581E+00    1.45006E-01    9.07458E-03    -2.10541E-01
  3855    4.58134E+00    1.45219E-01    9.06699E-03    -2.10330E-01
  3856    4.57745E+00    1.45116E-01    9.03917E-03    -2.10590E-01
  3857    4.55437E+00    1.43667E-01    9.03260E-03    -2.09993E-01
  3858    4.56496E+00    1.44134E-01    9.01441E-03    -2.10558E-01
  3859    4.55821E+00    1.43712E-01    9.03288E-03    -2.09323E-01
  3860    4.54428E+00    1.43251E-01    9.01925E-03    -2.08513E-01
  3861    4.52813E+00    1.42823E-01    9.03974E-03    -2.07299E-01
  3862    4.51959E+00    1.42831E-01    8.99555E-03    -2.09379E-01
  3863    4.51646E+00    1.42596E-01    9.00135E-03    -2.08256E-01
  3864    4.50693E+00    1.42168E-01    8.98084E-03    -2.06539E-01
  3865    4.50582E+00    1.41863E-01    8.98672E-03    -2.08203E-01
  3866    4.50230E+00    1.41558E-01    8.98546E-03    -2.08621E-01
  3867    4.48026E+00    1.41540E-01    9.00137E-03    -2.07582E-01
  3868    4.47930E+00    1.40738E-01    8.94228E-03    -2.05412E-01
  3869    4.46654E+00    1.40665E-01    8.96814E-03    -2.06001E-01
  3870    4.46591E+00    1.39735E-01    8.96263E-03    -2.05409E-01
  3871    4.44768E+00    1.39993E-01    8.96244E-03    -2.05773E-01
  3872    4.43932E+00    1.39299E-01    8.93729E-03    -2.05290E-01
  3873    4.44158E+00    1.39331E-01    8.96089E-03    -2.04866E-01
  3874    4.42345E+00    1.38829E-01    8.94358E-03    -2.05077E-01
  3875    4.41828E+00    1.39151E-01    8.90700E-03    -2.04916E-01
  3876    4.41238E+00    1.38107E-01    8.89852E-03    -2.03205E-01
  3877    4.40974E+00    1.38202E-01    8.90256E-03    -2.04466E-01
  3878    4.39771E+00    1.37751E-01    8.90401E-03    -2.04952E-01
  3879    4.38762E+00    1.37344E-01    8.88811E-03    -2.03456E-01
  3880    4.37778E+00    1.36834E-01    8.86051E-03    -2.02679E-01
  3881    4.37160E+00    1.37131E-01    8.87941E-03    -2.02899E-01
